,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Amount_Log
605,0.23557820991749,0.8645334945654397,0.6777002718845718,0.6371138209292315,0.48158881816360954,0.49203212533707663,0.23852307394821942,0.6980646012267908,0.703772346566046,0.46903721974840706,0.2972018066476783,0.809380258115308,0.2118164218417109,0.5026453958862304,0.06723524116919521,0.8382960684286115,0.050552761329166085,0.10931276351462083,0.12606435945264405,0.7493637338891455,0.6930886137872935,0.4930330424344981,0.5069659412337661,0.5502286467730353,0.745109334960536,0.6050164200180228,0.20215260148234174,0.6263545986975302,0.8543842979247334,0.0003575006938335835,0.3541017372290376
111,0.4496328364114559,0.9697596380843959,0.6108558221811364,0.895500954269795,0.2546969757196851,0.6435502949814413,0.49473186253909696,0.891403476372431,0.6692368117160213,0.6718599863316733,0.6624369769166379,0.17024947007972233,0.8904803041659374,0.6972253545202717,0.7909583611533538,0.7731837293203194,0.8583304559997389,0.7778630548210342,0.7069258493607531,0.4260125253065559,0.6358805793087706,0.44922900839193003,0.4624480226540276,0.5588510508169946,0.4968487037804482,0.5075607879276121,0.36405869936792656,0.47183870573019987,0.6058870909430694,0.0004186521283051175,0.3668190139106193
226,0.7336987512946734,0.8744216163843741,0.637765294408769,0.9202602306499172,0.5167287029356996,0.6515408835153045,0.5323971106243195,0.886006845996939,0.6868062661643949,0.554349759828632,0.7070532525320937,0.12913044290020198,0.8622430287548983,0.5643656728476746,0.8464368250437297,0.6371618677038675,0.8040775475501146,0.8126865849505996,0.6906738024388285,0.5835223162530465,0.6435938919383455,0.4509283807035963,0.47232838231422464,0.549441860546258,0.6610346440935402,0.5054245239618796,0.40080072393281746,0.49263907699220155,0.577627935524633,0.0004703956497810309,0.3762190139348997
637,0.23738784345215236,0.6732500713440819,0.7160610741302302,0.6097462607876305,0.7490057758679176,0.40270157511518645,0.3554221806504255,0.651463203790814,0.7597484804444441,0.31638342896638216,0.33609409228999065,0.6758800724436991,0.23176010542971426,0.664524009295132,0.21545018223234091,0.7626846297555736,0.13213850897217916,0.10935968154802056,0.1290311859023684,0.7728421053140906,0.6548881215225364,0.5044968151236842,0.5568517564026771,0.558891175355626,0.810343509588328,0.5188402400394658,0.44672877527943294,0.551011958487877,0.6451137675549545,0.04150300818018036,0.7406169504203919
103,0.22168301737480944,0.9656975330107302,0.6025627812411793,0.9311448669656979,0.29049056121781125,0.6138018986126603,0.5325847684927271,0.8734436338976528,0.6747338838887643,0.7132346515314342,0.669278109157635,0.15064062849278997,0.8655440746618767,0.4996296298222114,0.8064920947813793,0.8687939760151248,0.8720909148884459,0.7599081121522122,0.7767157814355801,0.34578269344610096,0.6328548935396832,0.4603250328449343,0.5550188711256435,0.5552189233414995,0.611939860967305,0.5139553943129133,0.27453665891125517,0.47780593023717055,0.6092836544458027,0.007112382224689186,0.5968682875016956
421,0.5808109020237637,0.3319919922780339,0.8680236622110017,0.23927469063131968,1.0,0.20892221713796688,0.5963695892708946,0.317338654936979,0.47705030594105924,0.2199965755399595,0.1547796720376422,0.5404937467518525,0.2813249783934316,0.34599876306024,0.49912879837932694,0.10631155112223112,0.3212335387906759,0.3559703413510908,0.26325312413130936,0.5728837949369345,0.7624412812533305,0.2913720142258669,0.7094685423827553,0.6205676300526557,0.7126340902265531,0.35906561620449806,0.3381903875481041,0.20432057265427633,0.45575435634785816,0.0010725020815007503,0.44295041195862617
419,0.3945175668284281,0.5282317118556608,0.833548214286252,0.6108938564316859,0.4361954969242192,0.5016031869057017,0.9488376517738175,0.5063708030999539,0.06045420898684484,0.6524659315371646,0.5328155698000138,0.5036921689614913,0.6601310492978579,0.2049905611733609,0.4278582493356707,0.558792535977663,0.45851312252180165,0.5928952751872124,0.47779889678074167,0.4190097497160779,0.5214843075315652,1.0,0.0,0.6859348839521612,0.4451379051124664,0.49919606260178423,0.3022419114178456,0.5558253595808346,0.811463699987294,0.0004703956497810309,0.3762190139348997
119,0.9950656937704383,0.899751027223494,0.6240877398577586,0.9196777203393061,0.18536910550141772,0.6556412285933914,0.5141281599212711,0.9013004413379391,0.6792767124356274,0.6193272488039158,0.647542448433498,0.24204555269392317,0.9067937891226895,0.5209536620484392,0.8407130479744336,0.4998405762361705,0.82010682968019,0.7803812702845253,0.7097476739143829,0.5283672342912032,0.6338862345849572,0.4518877268192582,0.47244040802623843,0.5508998799562598,0.5041000979151595,0.5179215540282991,0.4301080523389444,0.46314598034578763,0.5895543815981538,0.0006068103882175298,0.39679549094373967
53,0.7183255943860628,0.9050485750023425,0.6143211024359841,0.9302102324343975,0.26268559221991034,0.658449016598703,0.5179713264344147,0.9080673489213553,0.6712560503224456,0.6846652310408621,0.6501093060576737,0.09977080914468771,0.8890140324466036,0.46341719622816147,0.7950108211545833,0.2530938144705136,0.7691081554771854,0.7902734272367123,0.6632556052887597,0.4480809021396807,0.630703095005115,0.450817137028607,0.4864737938398812,0.5546064134118942,0.605509222100218,0.49002154906872203,0.1278521581921429,0.47399904343872074,0.6431664791496883,0.02116780424014639,0.6857404867430441
151,0.3299759103445868,0.930899106457664,0.5967949564268192,0.92492103657076,0.1313439359916168,0.6199088168736349,0.5228584922143235,0.8806204496072803,0.6598382898924388,0.623656907042421,0.6720648397129325,0.2350577288050567,0.8528374582280115,0.4619680496527748,0.8122347595572647,0.7056758081945103,0.8603715585446341,0.8108882551985669,0.5350485803857131,0.2790847935810839,0.6345768851007785,0.477100711725283,0.5333483571949442,0.5552642844603689,0.6809306761674576,0.5275476677189433,0.2602028097070848,0.4836820882690094,0.652714756215877,0.0480038760601542,0.7524779743518556
403,0.2385166823773115,0.4741395525767946,0.7548343298868457,0.41029123580899673,0.7523856772281161,0.24756150870817484,0.33676504500384535,0.5979668443095109,0.830245048308803,0.28355563539032175,0.282599848134223,0.5822053191071253,0.3231821250132496,0.7952203942691329,0.3209419588141448,0.5885441601310615,0.280430639355304,0.16497531908643592,0.14904701716372715,0.5527817543146898,0.5832514650275465,0.5102284528821882,0.5106965303068411,0.5478305843588412,0.8166602358545988,0.549762454703385,0.34451968896657226,0.3675146453193754,0.35261741582167083,0.12842271634671923,0.832691168227215
742,0.15377230038752923,0.3048833211918901,0.8261520922521087,0.23328694296041275,0.6172730723215034,0.18894478287914035,0.22197742199024495,0.5637696976717972,0.8966316074042584,0.4729597754279674,0.4308871304971884,0.5822932287293228,0.5051634578645561,0.5780715520451774,0.4592510438126557,0.5946289928678828,0.42301896642279385,0.37134511763577815,0.3444286578381429,0.5465739239449684,0.6887209680408342,0.49103987906406504,0.43136520837290254,0.537800580001635,0.6904405003341881,0.60870339789373,0.27420599793260875,0.5756717478051491,0.7059212977109072,0.04703486102160528,0.750815750120716
207,0.792980251137567,0.9313891866451949,0.6111563013309927,0.8912035073606638,0.10675759386870966,0.6729800826753349,0.5207495851375947,0.905138061986368,0.6677317277612959,0.5916921206964549,0.6701664987588528,0.2626170181050187,0.8438002866364132,0.5348656619817721,0.7516664753675403,0.44639990270446545,0.8823832102329596,0.8150611873994493,0.6840792572649519,0.5928826270797591,0.6454799018839451,0.4559721926260221,0.5225393014365807,0.5514881274945179,0.6517120564020944,0.46118646234175675,0.26062075322780004,0.47066121747754214,0.5874983373060427,0.004703956497810309,0.5631932906425983
666,0.7504160411502518,0.9656916447584596,0.658892791807435,0.7188139189142191,0.5787526965515823,0.6876487310971289,0.4037173653550321,0.868606359040195,0.6778575213504396,0.5228537166047358,0.5655654936210044,0.5106391895490979,0.6485187891005931,0.2291783613823864,0.3884740292919212,0.5239007022525817,0.8514850290510416,0.7946562253304924,0.8388830852098907,0.21157272876435923,0.644651692605097,0.45813171570624883,0.4624664308057491,0.5568597413371701,0.6478725107354005,0.5070979596184051,0.3445685773601409,0.5041750675636292,0.6732712888342446,0.0,0.0
611,0.5848898509234367,0.19984391518885036,0.9037761293165016,0.2563176380627079,0.8378208159339542,0.17030193488901874,0.7221556689094826,0.21061903861126108,0.319144185949786,0.12503801875412746,0.12960847690355015,0.4265234680061569,0.36534495270746614,0.2699443410034511,0.815527836133761,0.08891224316048973,0.3777426154982545,0.22113026495998933,0.14951241428730389,0.27368700875773055,0.8272176228476925,0.20364981622917788,0.8522266503188467,0.6245354837774939,0.8147038831980116,0.3192755842340991,0.21664213041914548,0.1717919557411447,0.5255093300497883,0.0004703956497810309,0.3762190139348997
8,0.019574299712553388,0.968601950041003,0.5933343282740183,0.9151112246939108,0.18106099442794724,0.618185052846214,0.551686239172408,0.86826260578235,0.6764167127361498,0.6983194416858057,0.6808057923861894,0.38650330012720013,0.7286249036949781,0.5057725668321779,0.8906635204881219,0.6092055110873971,0.870140384372472,0.8315881797927654,0.6022399476891815,0.4112821296790022,0.631522633018761,0.45276031349256335,0.49412932042542024,0.563627823851707,0.5140660640829205,0.4707790826811112,0.21371582512468257,0.4732013636445225,0.599527903271986,0.003763165198248247,0.5450232564096722
641,0.4449603742624725,0.8901590191056716,0.6233901861461691,0.8911942216793662,0.3058921349453451,0.6946413517888712,0.37679912970736135,0.8998519513020472,0.6707027216340096,0.6637021831888632,0.6012209164917167,0.2624655930263367,0.8372107124732835,0.35429824949667976,0.5999327866927641,0.5212325484977205,0.8943635053462482,0.9028221747939543,0.8369418326542621,0.2404607997168865,0.6301784502213271,0.44928843577896055,0.46710515885679654,0.5494865591117337,0.7457273667331302,0.5164697826070115,0.20121622715844267,0.4731352290891192,0.6310634933600641,0.0004703956497810309,0.3762190139348997
36,0.4066205821084849,0.9733287852344343,0.5846715686205401,0.896974732572601,0.1331615519515686,0.6016542049719777,0.47061498734502905,0.8739777909478325,0.6696634933207323,0.5626187011532128,0.7157721404455664,0.284741105853649,0.8403946791615653,0.4084887307883838,0.8222030171989743,0.5596626317762927,0.7953835267115617,0.8020547177578271,0.7473752381293148,0.4280858176076865,0.6256938705081769,0.4530424734173372,0.5059085199360622,0.5569896178564345,0.7473357815693211,0.5203618079236207,0.28905437358841746,0.47261595727793976,0.6019005876489161,0.022578991189489483,0.6910004565651036
452,0.9094950482374983,0.9358250907143755,0.6251243865654262,0.9063838894693024,0.40810256913988363,0.681564104612635,0.4999904263087262,0.9184965360761143,0.6658096507355664,0.59374265858207,0.7001138683231761,0.11764353543582731,0.830734244847836,0.40682668677341466,0.816583744861543,0.35527757392941506,0.8424166472935805,0.7627881229997473,0.6920357814350694,0.21543217432680098,0.6295646292875764,0.4607992042335763,0.5654875202754734,0.5495020257194001,0.6417817559809288,0.5211815629428576,0.38606153005720256,0.45490355256233467,0.5260990600844315,0.003570302981838024,0.5407400545615642
253,0.8839041534289936,0.969503686989933,0.581620259715762,0.8768018784385018,0.3139550222258698,0.6192073133368793,0.5397846909939988,0.885609990634825,0.6728788312495262,0.7067322122777094,0.6775319741037416,0.24430138885248956,0.9071740139383822,0.4915156596018339,0.824274940323523,0.6249191866785806,0.8650173092879944,0.7534453102745762,0.794085083944401,0.36226096126062846,0.6498519172699319,0.4649155299350896,0.5549513569758674,0.5536821758990947,0.5396787419405326,0.4539184122096282,0.18363846032147657,0.4724125815420298,0.6034607911565443,0.15593615790241172,0.8485150176872067
303,0.6616567165916046,0.9878551897146602,0.6091273290539246,0.8951750584161078,0.46056261209692906,0.6437314626983267,0.5927026599400487,0.8779133754980264,0.6756446824936077,0.657970115130638,0.7081316803930162,0.10577007653191936,0.860383026140468,0.5521804428724844,0.7987394515269421,0.5049048580800797,0.8912606426652248,0.7563346938314589,0.7280556249554002,0.23213465813816384,0.6279748444641,0.4594891228871888,0.5521685993626727,0.5622047692759843,0.7963231093335004,0.46280526546484213,0.34268350823909133,0.4736973114096906,0.5938522981196745,0.0,0.0
599,0.3410082742729462,0.8588612718029667,0.543894283625852,0.7951456790726552,0.4268817825288561,0.5591727066275277,0.521556585629438,0.8709204458456333,0.6777475973550164,0.6317510486090322,0.5519568293433759,0.4161575578007196,0.74888175774732,0.5378523326075861,0.5749200858776525,0.4377535719991257,0.673314123110386,0.6489306467777456,0.6492723180702711,0.4800690095418496,0.7418736635284432,0.4804807884231312,0.47613647387529284,0.5228507346049803,0.6303886841149788,0.4965964412794175,0.45862586353566615,0.49282119021349036,0.7209992939926629,0.6536429791097292,0.9653389068410572
572,0.20810203772882263,0.7566792493894829,0.7077105724842655,0.6927902524295101,0.6017516955826264,0.5040848339470451,0.4103359001923923,0.747084583036905,0.7358063062744232,0.39256241994644564,0.46600525633533196,0.4560896489469066,0.5178960693951644,0.8106124484885351,0.4604720326995429,0.7015969921628904,0.4248562572333022,0.41021854205342795,0.3473959435383605,0.7080083470986314,0.6461944813134071,0.4785206593045907,0.4606128376258288,0.5557567378192358,0.5931448407174834,0.46532860495271394,0.3167458303260027,0.4928941595298136,0.6498467426130194,0.05254319408054115,0.7598428176098035
580,0.23719582445972837,0.7319385807113271,0.6892912194688441,0.6379871054828966,0.6784361156789611,0.43907219378405304,0.3339213419753623,0.6781964633153564,0.7383306044881986,0.3366830776809912,0.3533014269829643,0.664785555879001,0.233883489807039,0.6041887151729762,0.2603083173737144,0.5451912588664147,0.10494071778028768,0.03585023616407834,0.01230732766225584,0.6322827072931639,0.6550350645492805,0.49911051703835385,0.5230700728832485,0.5636068576794081,0.8375444323856098,0.5469782653201132,0.3488186023969359,0.5653030078014574,0.6084886480965574,0.03922158927874235,0.7360085323937522
262,0.9077377835189516,0.7915012808415935,0.6355534197651517,0.846342781368733,0.19745606002220503,0.5961185738525295,0.5624756802798689,0.8313105707657866,0.6417989582751749,0.6777642824618635,0.6426343152901057,0.19250089191671738,0.9705669258277245,0.6014425172538989,0.8795611403335537,0.4937819311708178,0.8836555609763793,0.7920859674934816,0.7656196164669155,0.4226309958802717,0.573342516793908,0.535035598533141,0.43347924187961695,0.5653453106534696,0.48764491372787017,0.37056987241094763,0.14056624976472198,0.44394113551911824,0.5029913159933654,0.004703956497810309,0.5631932906425983
297,0.4049680550221694,0.9186923733111257,0.6221857842100061,0.9298603762284556,0.2154591943196971,0.6457511502632859,0.500851229542786,0.9002169562939057,0.6746330255269113,0.6467967732171908,0.6619739548893343,0.28479602343150734,0.8787997970117435,0.3989857270336099,0.8070828524576648,0.6465144771373155,0.8595506207262303,0.7789360110373935,0.7574747542254258,0.4500192087843622,0.6389769448834545,0.4510742070810564,0.47552375147764,0.5569852120791159,0.6273078440074727,0.4569996759906208,0.3477558125400617,0.4885045039308429,0.6192184095605013,0.001265364297910973,0.4563765521008394
414,0.2559496793864702,0.7891633781930338,0.6697746445403607,0.7437300854097417,0.47213700296031547,0.5461744860581549,0.4703134248417509,0.7724663919859187,0.6859016000901694,0.5482270401554977,0.5144244048098073,0.4462459670248664,0.572021605769917,0.35586754386148334,0.5130956436705203,0.7240789430429676,0.42594594129923075,0.519548424143444,0.37533530400780407,0.542048081176471,0.6249538675480983,0.5099110575636662,0.5150139840443203,0.5672224886017342,0.6106869208637691,0.44502216376608406,0.2702422947441746,0.4611779901400725,0.584138406670338,0.0004703956497810309,0.3762190139348997
150,0.0861467025102119,0.9582717214301033,0.6011938194491319,0.9384566859661279,0.3543833292100132,0.618751766552127,0.5720269943304815,0.8797205714548537,0.6739711937801969,0.7903222785751564,0.6474617703845362,0.23734086929525866,0.8375807035523453,0.9347432946806347,0.8320071147582211,0.17395439449509875,0.7420433014560762,0.8378015560441747,0.6161956201713938,0.39308141822345743,0.6341769510034581,0.4460671751477326,0.4708313199225743,0.5600373312294366,0.7678651708897296,0.5097634010505279,0.1876844064184995,0.4770708879181387,0.6093002109102056,0.034305954738530584,0.7250938835043824
628,0.4910042011428039,0.8861270853058303,0.5895998828057575,0.9287751623827278,0.24831633363080677,0.6326238152916073,0.5321779790578839,0.9162040604455861,0.675494975282743,0.6446259226389861,0.6511576251386665,0.2994749182063771,0.8775222182382023,0.2702398526465355,0.841302353265571,0.6230050211292779,0.8383498988238348,0.7709945336619358,0.7310344346099458,0.28523658015202924,0.6572002899858272,0.46245948954785726,0.5174020580506308,0.5787207131903152,0.6869739723019819,0.4889277243355217,0.17763981532154302,0.46528897575785466,0.6085941505228502,0.16667529058691266,0.8539440814222685
703,0.34483701660673344,0.9395861975431008,0.627105762727263,0.8385547987869585,0.37845408242445566,0.5963409980433819,0.43346677462886435,0.8389254917269721,0.6824077978811401,0.61540707997928,0.5823372164842131,0.4485976567895279,0.6927824732489927,0.1687361487924356,0.6225076500485177,0.6903445720058304,0.6825063524012953,0.6297797485006151,0.6584041456578691,0.4388573098072502,0.6436683425543743,0.46708583263144327,0.5264569341873955,0.554210274585808,0.7488752317600894,0.5422339009862374,0.27243054641920605,0.5109406734283322,0.6681634540971966,0.0029493807241270636,0.5251880421800086
550,0.7500494594374425,0.9313301724843507,0.6373362444039562,0.7789477306018809,0.48618595261319386,0.6175587000776003,0.5151697448249849,0.8418261359545691,0.6917770925003969,0.632546774185273,0.5640647749354131,0.41154421566091576,0.7069277132924101,0.23564572550109492,0.4999190381163841,0.5396191195867863,0.6689373163283977,0.7725959296137814,0.7982394034601885,0.6770918984745615,0.6531022233584112,0.4683128835031826,0.5631450627531537,0.5615293232538734,0.7427474480672915,0.43865947101179276,0.3362096116388449,0.5012147430732711,0.6254519820860998,0.0380550080672854,0.733547401036695
488,0.3813031688952507,0.8203218129692517,0.6180362144257662,0.8438787852785249,0.26216411283337704,0.606145765719149,0.49907041650751044,0.853969968058227,0.6744006479489179,0.6729808431162865,0.5927194797268135,0.32187968830579594,0.7084170597075814,0.6312222285317383,0.550721529669963,0.6766919906174531,0.6709367758024469,0.6225757500403193,0.549777940833093,0.4025904587049265,0.620621084539519,0.46298381800907595,0.5393308314767966,0.5523222134873781,0.49046381705237074,0.474877004076438,0.5508810355761062,0.37680451937821835,0.7628155998718463,0.04774515845277463,0.7520374827228438
147,0.8274272946269594,0.9851683122059228,0.5873485415197217,0.8855582582312223,0.23367800889232443,0.6215258070630464,0.5797693672264014,0.867905431702933,0.6783172708855407,0.7396543871166117,0.675137274049835,0.21612906805764104,0.8789540864462645,0.3394333544079878,0.8156283911617423,0.6510827616946467,0.8850680897858081,0.7547264715908816,0.7893285918062787,0.4315735358713262,0.6348883094173283,0.45762088397611256,0.5209730612868748,0.5632825403093888,0.6749994970565957,0.41846491905535865,0.4151348276720198,0.47072127899105365,0.5929039331191617,0.04224152935033657,0.7420546118475495
146,0.1808877096207334,0.9254968733808151,0.6122937226630938,0.9110489221891009,0.17350647414811896,0.6491031362493739,0.47073528622137695,0.8977743044442276,0.6687412282512107,0.5782046256907594,0.6709994394375446,0.2303958264981211,0.843262039593626,0.6406380494183667,0.7680298034796524,0.7269962474041161,0.8382642411928322,0.8394422479636883,0.6116340227950097,0.5149162810924456,0.6450315939453707,0.46311710169851095,0.5768731919391769,0.5534010599592734,0.6745239624110403,0.4572571509603297,0.3245432360199174,0.4837130365356292,0.6379188872359705,0.004656916932832206,0.5623748220773193
581,0.16419951355188586,0.08228501157898838,0.8840347951461236,0.06282506832989165,0.6348148901105571,0.05099711294553466,0.19018532839657293,0.4969806984305533,0.9725182234082008,0.48707635004630534,0.45217612251123407,0.4969303177703962,0.594558515550851,0.7179194437548828,0.5751911886043501,0.5776577701854738,0.5002331373418144,0.4254961313830405,0.3599445696003525,0.4956627876795725,0.6921770515854776,0.49199070112759546,0.3966730690159942,0.5278679116132685,0.7031454637635343,0.6660732254842847,0.2773045334041879,0.5594237847737854,0.6877152636381538,0.04703486102160528,0.750815750120716
731,0.43727961456551334,0.9073224510751657,0.6118260127166375,0.8811018920205169,0.19312535552026272,0.6594203052722517,0.587273915032366,0.8639304879249788,0.6304983282533633,0.5683789389704644,0.6751669252814961,0.25337363732435914,0.8361616671250679,0.4508869597510881,0.7994439609301979,0.7411580724294315,0.8667284121685356,0.8334181518339742,0.702012049093856,0.6940247662408219,0.6647749570531996,0.43585066835577946,0.583456375122485,0.5547345260264941,0.2055739806255728,0.474352605264369,0.3822957407865385,0.46933363686205903,0.6360800852679445,0.014088349710941875,0.65256058654274
594,0.5252592256397723,0.856467815020322,0.6711182088534197,0.8296015957395773,0.3109955033287748,0.6521963341603317,0.6736917720570725,0.8257098953623698,0.4959726398295577,0.8414673887848612,0.6807063911889634,0.24128691449378492,0.7702622289360171,0.7299727710275528,0.7312809413651861,0.4429739455413831,0.8318320076967256,0.8928657956421758,0.8582258579651122,0.3479755879327957,0.5659479598769931,0.6560662247994741,0.3738849999831946,0.5989198442016317,0.6880319117232231,0.3267168535769268,0.15912374086545172,0.46319475852539077,0.5694348317776033,0.003288065591969406,0.5340361047700708
348,0.22929977074096056,0.9017224666336661,0.6216784894283995,0.918921222803868,0.11265353721555475,0.6535743851207829,0.5692429589141091,0.8910612153903501,0.6840414168230925,0.6498790205891183,0.6476713904293276,0.22748712927310988,0.911642575867262,0.6562949392847255,0.8229104295732956,0.6046224855398101,0.8757522129274133,0.7572243875268099,0.7228501957273118,0.3850960748483038,0.6354509556657897,0.45501867975743027,0.5065650082821829,0.5539596880800468,0.23570012447284844,0.4525407822918336,0.5280288893105285,0.48282708677640873,0.6199482422535683,0.00032457299834891127,0.3463321672398918
463,0.15216050460263705,0.3460509298507771,0.8161692641365634,0.26469558337452803,0.6135171680066267,0.21440854118063762,0.2273944057931544,0.5756306597241531,0.8828849914573009,0.4703654862179414,0.42709791057290036,0.5977420557640921,0.4888757923869774,0.5521612818733462,0.4381248626506307,0.597222839870614,0.40874937600982664,0.3615137607979939,0.34162802911144097,0.5559886092327612,0.6880697420311271,0.4908837591021084,0.4379317703190224,0.5400564464173548,0.6876359356063018,0.5986508364197373,0.2739448159697336,0.5787204423100651,0.7093810528376623,0.04703486102160528,0.750815750120716
325,0.9253744370352267,0.9306422954626634,0.6207405223448612,0.9054467657072287,0.1855256017489686,0.6551094904575955,0.45759528491229684,0.91178862584504,0.6677577706443001,0.6608474180957449,0.6583335099599487,0.16957363118852067,0.9123615331778521,0.7263015015676171,0.8055152732963184,0.5086277740555389,0.8095094056828949,0.7739184247925968,0.6475383557580272,0.402375310660497,0.6380010976612221,0.4510954173893462,0.48904634104651495,0.5601125652128214,0.672869295807756,0.4308429129549975,0.3614188021293005,0.4895901803857236,0.6231726824835222,0.004228856891531468,0.5545229514407983
186,0.7801207974025066,0.9907744062412207,0.6113481128650561,0.8277932185630351,0.3189517778435027,0.667258764514571,0.46738817856771186,0.901602028865115,0.6678624675901451,0.6872136695430161,0.661503221053693,0.1655264720832212,0.8482421579469259,0.29027747464471665,0.7780863553849403,0.5637165424266959,0.80894361166902,0.82167775730889,0.7289712534289107,0.3671989213252528,0.6274279982377963,0.4550009356607866,0.5159260357783609,0.5585430122543086,0.8167550750835737,0.5166148944734648,0.20265314338099302,0.4724152845056726,0.5954711583064224,0.009511400038572444,0.6205484446546401
123,0.9664897764433427,0.9932487923476317,0.5953720066933387,0.8428025610665534,0.19274096625293402,0.645596419257999,0.4771581264193581,0.890714221165454,0.6677832289925519,0.7103489518995405,0.6733059901117607,0.10443932348696729,0.8369133732303645,0.36282062695769246,0.8352916524320725,0.7502500342618962,0.8404103234872672,0.7685013869270624,0.7131798219141013,0.4449563446326694,0.6319467921521997,0.4586552430303653,0.5374333059705599,0.556688221989655,0.3346613545695818,0.4728135264588718,0.6886023490124028,0.46321877006031503,0.5813210588112205,0.023519782489051545,0.6943275367465959
672,0.230888291496468,0.9626415262923633,0.6251823909445514,0.8576055630534314,0.3514733784682996,0.6644878250137666,0.4808551452865509,0.8938329971112613,0.6738239805405535,0.663767741209363,0.6171652462655031,0.39921141082556766,0.8910664624378014,0.4260000855756414,0.6139146403673921,0.5467801764436392,0.876183996091754,0.9110857230643179,0.8366546138976493,0.3135509720225366,0.6343681912073766,0.44970810076947804,0.47940342764672184,0.5555113713192018,0.5923484033472152,0.5324581076367917,0.24595247546709703,0.479427323609359,0.6264112469925125,0.0004703956497810309,0.3762190139348997
143,0.2729579071093577,0.9479467685896543,0.5562514575458523,0.9088682327714647,0.15031715313139765,0.5746314401511202,0.5340543688858566,0.8690444240619898,0.6726067390225521,0.5886522683852824,0.7083245433285748,0.2678094503623978,0.8462134938712803,0.5229580742484432,0.8031797153970864,0.6617073075393699,0.840594736822693,0.7887621276253329,0.7972687852605087,0.3936069502897353,0.6551063312060761,0.4589308636146601,0.5018245537708567,0.5499882637729938,0.6475557566481439,0.47360956730453346,0.2646911576275839,0.4712576766596317,0.6223040150424698,0.2154176878172231,0.8748556826644105
752,0.8733256525736363,0.9860470992855613,0.6232092549890814,0.8452144736938781,0.5193508066066995,0.6631074244326799,0.5074059092270133,0.8882954234638805,0.6737556338110863,0.6612388022745539,0.6604183675083972,0.17148231721811455,0.8077755719490088,0.2530002693450858,0.6312165725179755,0.3765637334436328,0.9185395043294351,0.8807322034652912,0.8229280880872847,0.19736769820886318,0.6268631762420156,0.4527906919030112,0.5063433844781952,0.5590626680383298,0.5000924987379463,0.47947981865091144,0.36499682624079033,0.4758822861728322,0.6097116402864269,0.0004703956497810309,0.3762190139348997
197,0.9402529995694119,0.9163991714541179,0.6217061003342877,0.9080686027402872,0.18269465716720207,0.6761219256135418,0.4919884672210795,0.9094324579182638,0.6709880805947375,0.6474410540631549,0.6357866234715048,0.1616495854614036,0.8583340891004864,0.507084681395861,0.769822782610257,0.5967752360767957,0.8383504708782693,0.8020330981616952,0.7068586744634343,0.42477674456972636,0.6367524771471065,0.44816086647038333,0.44705962764887824,0.5521550796168576,0.7706888961222113,0.5363548150833213,0.4072988600708667,0.46463864931053434,0.5902783855244443,0.0004186521283051175,0.3668190139106193
279,0.7413329609328632,0.8330529756243543,0.591898119968556,0.8754270942884342,0.2153102580413178,0.6547683698205962,0.45073086871233414,0.904045589929549,0.6773342111516054,0.6688326870021284,0.6311881202277116,0.28141494996251065,0.9189027534508369,0.5255321976979571,0.7647134664194121,0.4190537301841494,0.8438244518396084,0.8177784790636049,0.7638372190918136,0.45733638953090405,0.6115853537442988,0.45059225304552375,0.504677190444682,0.5676648593100676,0.6505952629368201,0.49510592353268157,0.29453474844156813,0.4413961976124639,0.5551887523889567,0.0579057044880449,0.7677641639403407
293,0.782669413120134,0.8489707764426786,0.6616357532537775,0.820577970232229,0.11984014150422397,0.649943525747231,0.43226500662561274,0.9081606048429163,0.681079207798173,0.7204876741978151,0.7204266639075798,0.13885410236625045,0.8862677668334501,0.520775918912075,0.8393258046963096,0.5834571165321707,0.7877416011829119,0.7810363711301737,0.6878165524419996,0.3759974235366188,0.6658902214140172,0.45680845104017215,0.5526032913983555,0.5575386575488317,0.8405779493614799,0.4977737281370063,0.35567952246653817,0.5444780329597642,0.7544439358451789,0.0072111653111432035,0.5979919642828515
400,0.9033969905387005,0.8709812617399019,0.6866161253411104,0.6910876879854071,0.5897870186247935,0.6705329227170205,0.30762947942901675,0.8429597587072529,0.6917009167901911,0.44805507696293084,0.48935054417803214,0.4659455691341039,0.5706360787488834,0.5685340827106297,0.28509299470717997,0.48958918345836827,0.7438954195041023,0.7035330188453808,0.7083479434321879,0.17783102711349844,0.6471581959243712,0.4679937428063978,0.4851239747967737,0.5498751593629804,0.4252443092059556,0.4709224996900825,0.3371280243671564,0.5104780504994032,0.6667498699551959,0.0003622046503313938,0.3551536071046028
122,0.23337290088328735,0.8865006805871891,0.5826737352539427,0.9083865637070374,0.267596361586852,0.6039188430468064,0.5617775539022847,0.9568603056553862,0.6650532763218441,0.6547535909416484,0.6417788601740813,0.19409396285511224,0.8659859598073377,0.40591117404724913,0.8144374036435531,0.5504649186157566,0.7883050979869659,0.7853194875633285,0.6683542187041465,0.2609266375073108,0.6783746008814114,0.46466389996870106,0.5343435617472363,0.5913797375051,0.7519878402409451,0.5249304945601684,0.20816827932726,0.4481345974311771,0.5602409704704376,0.31602590939239,0.9060968089190535
